estate_name,long,lat,avg_price
永定华庭,116.271328,39.928227,84077
林大北路9号院,116.354789,40.013817,75998
永定路西里,116.269658,39.911359,95986
永金里小区,116.278849,39.927194,67830
紫金长安,116.289102,39.923448,114044
静淑东里,116.358225,40.010053,74072
文成杰座,116.353971,40.01264,77060
学知园,116.361877,40.018262,73995
八家嘉苑,116.350386,40.022432,53766
清华东路27号院,116.356817,40.007497,78341
静淑苑,116.357301,40.011499,90411
中铁翰庭,116.355886,40.008477,99049
建清园,116.354713,40.02098,77028
富润家园,116.360836,40.005728,81199
城华园,116.358543,40.017542,71341
清枫华景园,116.355665,40.016785,81233
逸成东苑,116.35572,40.01918,84045
北三环中路甲32号院,116.374491,39.973389,85498
华北东楼,116.367079,39.962874,78726
文慧园路5号,116.375416,39.958855,88624
北三环中路34号院,116.372871,39.97224,77119
石板房,116.354588,40.02138,37065
北三环中路44号院,116.36634,39.972918,74421
新外大街5号,116.376514,39.971169,76395
文慧园路甲3号,116.376067,39.959602,97729
学院南路6号,116.374536,39.963701,90936
学院南路丙10号院,116.371246,39.961667,83721
文慧园路21号,116.369739,39.960024,72284
文慧园北路乙26号,116.369687,39.959033,87280
学院南路34号院,116.363443,39.963054,85664
文慧园北路甲26号,116.369597,39.958505,86571
新外大街15号院,116.376448,39.969388,85510
学院南路乙10号院,116.371874,39.962293,81548
文慧园北路26号院,116.368824,39.958524,87480
学院南路8号,116.373559,39.963637,84803
新外大街3号院,116.375935,39.972234,81541
万寿路4号院,116.291146,39.920595,46444
太平路甲21号院,116.293146,39.906798,70895
万寿路西街10号院,116.29407,39.916291,113250
复兴路乙59号,116.300253,39.914217,112499
万寿路15号院,116.299805,39.923046,108866
复兴路63号,116.297542,39.914869,83408
万寿路西街1号院,116.300814,39.916621,111540
万寿路乙5号院,116.294821,39.920667,100018
万寿路西街12号院,116.293991,39.914834,101936
朱各庄小区,116.2939,39.923648,111805
朱各庄12号院,116.294236,39.92281,106487
复兴路甲65号,116.29385,39.914165,101494
万寿路甲6号院,116.301211,39.914874,109788
万寿路西街5号院,116.298705,39.916825,111196
万寿路甲15号院四区,116.298911,39.923648,99327
万寿路西街9号,116.295659,39.917143,107228
西翠路12号院,116.290688,39.91431,98563
万寿路1号院,116.291244,39.924891,86031
复兴路61号院,116.299198,39.915465,114069
万寿路西街11号院,116.294695,39.918281,112369
万寿园,116.290346,39.917873,105948
蓝旗营,116.330758,39.998628,72869
五道口嘉园,116.346562,39.993996,89434
万寿路甲15号院五区,116.300248,39.924355,113032
中关村北二条,116.338685,39.995769,126095
学院路甲9号院,116.358573,40.004718,82837
中关村三才堂,116.337933,39.997004,107646
厢白旗甲2号院,116.326361,40.019951,84099
地质附中,116.352199,39.994198,83380
中国矿业大学校内,116.351178,40.002548,94517
厢白旗甲1号院,116.327275,40.019766,89183
清华园铁路宿舍,116.338751,39.997723,103610
西郊宾馆,116.349333,40.002448,88006
圆明园东里,116.326526,40.022668,94315
科源小区,116.326632,39.992911,113651
王庄路15号院,116.346012,40.002554,79904
成府公馆,116.337742,39.997324,107677
王庄路27号院,116.346429,40.001408,83971
中关村北一条,116.334749,39.992953,113110
红杉国际公寓,116.345466,40.008394,61155
西王庄小区,116.342295,40.002937,97575
东王庄,116.347007,40.004589,82780
成府路20号院,116.348791,39.997656,92291
龙湖唐宁one,116.340959,39.994651,102439
褐石,116.328004,40.020679,123042
北三环中路46号院,116.363704,39.973162,88926
水清木华园,116.33514,39.995926,98597
展春园,116.349984,39.992769,85230
学院南路乙12号,116.371346,39.963603,82883
华清嘉园,116.343714,39.996907,112930
北三环中路40号院,116.369617,39.971568,99162
文慧园北路甲6号院,116.369523,39.961061,105226
志强园,116.375551,39.960432,83582
枫蓝国际,116.364011,39.959453,81732
新外大街21号院,116.376871,39.963076,80655
新外大街甲25号院,116.376911,39.960125,92823
嘉汇城,113.239397,23.340249,16113
交科院,116.363711,39.971482,88111
北京邮电大学,116.365011,39.967283,94871
穗和名庭,113.298901,23.343347,11905
文慧园北路4号院,116.368316,39.961515,92620
今典花园,116.367818,39.959568,88971
红联北村,116.365812,39.960581,78278
学院南路32号院,116.364866,39.964032,78312
志强北园,116.372382,39.958962,84680
流溪半岛,113.302081,23.326848,19064
师大北路21号院,116.366043,39.971121,90829
北蜂窝63号院,116.332774,39.905637,75017
中雅大厦,116.340651,39.904631,50263
测绘院宿舍,116.329792,39.909909,71614
北蜂窝100号院,116.328773,39.906268,88972
光耀东方,116.328767,39.905011,28288
晾果厂3号院,116.335814,39.917025,103046
羊坊店东路5号院,116.331023,39.909663,68871
铁医新楼,116.329929,39.905745,64988
铁医路1号院,116.329661,39.906246,80173
羊坊店居民楼,116.328365,39.908219,77353
北蜂窝66号院,116.334745,39.905898,76377
羊坊店路16号院,116.328257,39.909035,74140
信悦华庭,116.333438,39.903958,75931
北蜂窝103号院,116.331044,39.907077,77709
北小马厂3号院,116.34381,39.904122,79383
北蜂窝路15号院,116.334132,39.906876,85307
复兴路乙4号院,116.337615,39.910634,111155
北小马厂,116.344305,39.90378,81569
海天中心,116.329391,39.905863,79084
莲花池东路9号院,116.338291,39.903564,86150
北蜂窝中路2号院,116.337292,39.905996,72065
有色金属院,116.331217,39.912199,88209
复兴路乙6号院,116.336217,39.912079,89028
北蜂窝30号院,116.331899,39.904611,73651
铁西小区,116.332119,39.904373,78799
茂林居,116.338203,39.913761,85736
北蜂窝中路甲8号院,116.334886,39.904538,83266
博望园,116.331239,39.910049,76222
乔建里,116.333451,39.907225,75802
水科院,116.337752,39.915591,88124
铁东小区,116.335787,39.907309,82669
会城门小区,116.340116,39.908814,78510
北蜂窝路5号院,116.33414,39.908596,113860
玉渊潭南路9号院,116.333738,39.918088,134874
金源时代商务中心,116.294757,39.967206,55259
远大园二区,116.288109,39.962084,87430
远大园一区,116.285995,39.961689,91413
鲁艺上河村三区,116.298035,39.961752,126696
怡丽南园,116.290667,39.973422,93606
鲁艺上河村一区,116.296405,39.963242,113685
远大园三区,116.292842,39.962205,96363
鲁艺上河村二区,116.296046,39.961683,127751
远大园四区,116.292721,39.959747,96103
晴波园,116.294687,39.969492,108528
时雨园,116.290082,39.966788,101920
远大园六区,116.292805,39.957287,104198
晴雪园,116.29173,39.972148,129092
翠叠园,116.291982,39.96905,108573
观山园,116.288067,39.971842,117677
金夕园,116.284543,39.967085,90699
晨月园,116.288983,39.964722,93726
烟树园,116.2853,39.968624,90170
春荫园,116.288287,39.968979,106720
远大园五区,116.289427,39.959175,97384
垂虹园,116.293479,39.967021,100177
科实大厦,116.318184,40.040237,34123
上地科贸大厦,116.32008,40.035779,88620
玉景公寓,116.315912,40.043333,35171
悦MOMA,116.320988,40.0497,47864
上地南路8号院,116.323575,40.035473,126871
上地国际创业园,116.318442,40.042327,28794
尚品公寓,116.323027,40.040979,78794
和韵佳园,116.328179,40.042736,75523
枫润家园,116.32238,40.035054,84858
锦顺佳园,116.326928,40.043569,79430
宜品上层,116.325461,40.045225,51644
上地南路6号院,116.32496,40.035232,75037
上第MOMA,116.324021,40.050993,67519
上地东里,116.320453,40.039032,123940
上地佳园,116.322959,40.040525,95544
马连洼1号院,116.311992,40.041582,108416
上地西里,116.317831,40.039,90931
当代城市家园,116.325617,40.049466,80484
人民大学北路19号院,116.319665,39.979481,154118
人民大学北路1号院,116.32331,39.979745,112606
西海国际中心,116.31511,39.969561,49414
倒座庙9号院,116.314341,39.979948,105011
港沟小区,116.309536,39.986857,105583
海淀大街25号,116.31337,39.990497,93301
八一中学家属院,116.309139,39.986292,116168
榆树林,116.319844,39.983322,91525
海淀大街44号,116.311169,39.989841,90841
稻香园甲,116.310437,39.989442,107362
苏州街52号院,116.314742,39.973857,90740
三建宿舍,116.371213,40.001782,81641
志新东路甲8号,116.376541,39.99692,80493
二里庄北里,116.371664,40.005016,75366
志新北里,116.373007,39.999454,89892
志新西路一号院,116.371061,40.005086,81871
太极小区,116.378761,39.995596,88280
健翔园,116.381044,39.994818,82774
志新西路七号院,116.371301,40.000991,84472
石油大院,116.371187,40.00245,86142
志新村,116.374459,39.995227,86121
科技大学,116.367282,39.998179,85164
二里庄小区,116.371677,40.002169,87307
前沙涧路7号院,116.152698,40.116606,37573
同泽园西里,116.143352,40.110628,41383
花园北路32号院,116.378245,39.987747,77485
花园东路16号院,116.376644,39.986705,102907
花园路1号院,116.37119,39.986656,89699
应用文理学院,116.362635,39.982803,95183
花园北路,116.378805,39.987136,89216
牛奶宿舍,116.373388,39.98648,89710
花园东路14号院,116.376772,39.98693,86429
小关街,116.384997,39.986023,88563
北土城西路167号院,116.37105,39.982827,88659
花园公寓,116.377339,39.983461,79364
丙28号院,116.379494,39.985925,85131
花园路3号院,116.372045,39.984085,86883
花园北路乙28号院,116.380145,39.985424,89548
藤花紫院,116.381998,39.988805,106651
牡丹园北里,116.382488,39.985114,89755
西单宿舍,116.373534,39.987628,90524
都景苑,116.382614,39.986484,76739
邮科社区,116.364694,39.987093,95203
金尚嘉园,116.37324,39.985025,104146
牡丹园西里,116.377299,39.984455,90430
塔院小区,116.365562,39.982896,87811
牡丹园东里,116.382606,39.983696,94657
中鑫嘉园,116.385429,39.986581,81994
龙翔路小区,116.380053,39.987291,88074
翠微路25号院,116.307722,39.904245,88026
彩电小区,116.325511,39.916831,95118
翠微路4号,116.309923,39.922557,85340
万寿路乙14号,116.302538,39.915861,105811
大牛坊,116.242673,40.089838,25571
翠微25号院,116.307144,39.904054,120388
千秋花园,116.225395,40.068475,18993
西颐北馆,116.32472,39.972246,87482
海淀南路31号院,116.310577,39.982065,94962
海淀南路30号院,116.311174,39.980946,97058
长远天地,116.313319,39.983083,54571
小南庄甲26号院,116.310632,39.972844,112733
亿城国际中心上地园,116.289408,40.03967,44097
翠湖别墅A区,116.21744,40.113175,77218
温泉教师楼,116.169903,40.055305,50813
白家疃秀山小区,116.184789,40.046158,20462
309医院家属楼,116.273763,40.036849,73189
温泉老年病医院宿舍,116.16682,40.056535,45756
新中关公寓,116.321365,39.984075,102866
颐阳山水居东区,116.198729,40.044271,22384
沁园公寓,116.314439,39.979278,65936
翠湖别墅C区,116.210238,40.118414,72424
苏州街77号院,116.311009,39.978092,100605
西屋国际,116.313262,39.986645,68988
倒座庙,116.313347,39.981029,107016
万泉庄1号院,116.311592,39.977698,97583
海淀南路24号院,116.314911,39.980711,123416
纽约客,116.30898,39.979969,96096
远中悦莱,116.316672,39.98346,82924
立方庭,116.315345,39.986669,104872
王公坟社区,116.311823,39.97856,101752
艾瑟顿,116.309693,39.980736,74152
万泉河62号院,116.309268,39.979082,88515
中湾国际,116.31364,39.987352,92061
万泉庄小区,116.30967,39.97609,112339
小南庄怡秀园,116.310157,39.969345,102951
三义庙北,116.318374,39.971443,90052
稻香园西里,116.309252,39.977842,103766
海淀南路,116.314787,39.981606,106493
大河庄苑,116.310205,39.987486,86255
六一幼儿园家属楼,116.284307,40.02072,61676
小南庄社区,116.312131,39.970749,99716
菊花盛苑,116.294438,40.039591,69671
圆明园西路3号院,116.285785,40.029937,56339
裕祺隆园,116.27885,40.019924,75737
裕隆新村,116.276074,40.029716,73928
农业大学附属中学家属楼,116.282855,40.027504,78034
圆明园西路2号院,116.289352,40.028481,75852
水利局小区,116.279401,40.032119,68719
大有北里小区,116.285042,40.021003,110010
紫成嘉园,116.300363,40.036086,81790
梅园甲,116.279575,40.036936,65449
天秀花园澄秀园,116.279039,40.032973,68120
天秀花园荷塘月舍,116.286589,40.026412,82985
竹园,116.293444,40.037849,69966
七彩华园,116.301217,40.028811,72379
天秀花园古月园,116.278239,40.02932,83232
圆明园花园别墅,116.29861,40.024969,65415
天秀花园安和园,116.279309,40.026934,85233
博雅西园,116.301205,40.032002,81045
万科西山庭院,116.283528,40.025064,101775
百旺家苑,116.2755,40.036213,79112
菊园,116.296408,40.039756,70555
上庄馨瑞嘉园,116.222676,40.128971,33816
西山华府,116.287746,40.038617,92621
兰园,116.280601,40.037442,68835
卫生局党校,116.206102,40.047835,56741
林科院宿舍,116.255474,40.012883,64298
老年医院家属楼,116.167407,40.056051,62207
颐阳山水居西区,116.198841,40.045855,17268
苗圃宿舍,116.185249,40.050231,63966
翠湖别墅D区,116.21027,40.116508,65945
半山枫林香山81号院,116.237195,40.003643,93017
西山林场家属院,116.228419,40.004223,55583
半山枫林香山85号院,116.23508,40.003932,45828
上庄家园东区,116.228141,40.103957,51245
环山村,116.214859,40.041935,59719
三嘉信苑,116.212023,40.13336,47802
温泉路45号院,116.197504,40.047822,56876
西六砖瓦厂家属楼,116.237142,40.056945,52059
颐丰庄园,116.235808,40.087316,45622
保利西山林语别墅,116.227996,40.042899,49614
上庄家园西区,116.225221,40.104364,52426
北分厂,116.170097,40.073984,56484
航天城小区,116.275797,40.08552,77910
北辰香麓,116.184432,40.053671,48988
正源尚峰尚水,116.188935,40.054103,58116
冠城大通百旺府,116.264621,40.087404,68322
增光路53号院,116.319905,39.934242,88666
光耀东方峰会,116.317849,39.931357,44266
二里沟中街44号院,116.336049,39.940479,104610
阜成路14号院,116.318858,39.92851,113156
阜成路15号,116.325185,39.930144,109072
增光路16号院,116.338672,39.933592,76089
增光路甲34号,116.331821,39.933556,85239
增光路甲51号院,116.32061,39.934379,102007
北沙沟,116.330223,39.93424,97076
增光路,116.339268,39.933402,94235
阜成路南二街甲2号院,116.327048,39.926328,110657
阜成路8号院,116.324219,39.92927,65030
阜成路甲3号,116.332725,39.930237,92000
景熙国际,116.334047,39.932392,87306
新苑街1号院,116.339407,39.94216,94007
阜成路北三街7号院,116.322952,39.932534,107678
阜成路北三街5号院,116.323023,39.932922,103698
甘家口8号院,116.338801,39.931274,77940
车公庄西路甲7号院,116.337016,39.939201,100832
彩电宿舍,116.333192,39.934033,92778
新苑街10号院,116.333934,39.94052,99260
车公庄西路16号院,116.330888,39.937507,89155
逸升轩,116.319038,39.935717,62857
新苑街15号院,116.337709,39.941912,101568
羊坊店西路7号院,116.325129,39.908911,141703
什坊院,116.317592,39.9059,82293
万寿路27号院,116.301979,39.91205,120168
西木楼,116.325189,39.903374,70676
羊坊店西路10号院,116.324082,39.909063,82528
万寿路电信宿舍,116.302577,39.916392,85728
新华社书店宿舍,116.301721,39.917295,90418
万寿路乙15号院,116.301896,39.919745,89423
翠微路十四号,116.30908,39.917375,83304
羊坊店西路12号院,116.324776,39.907883,77505
万寿路18号院,116.302079,39.915336,88362
什坊院3号院,116.321922,39.903597,74777
有色院西区,116.324283,39.906594,77913
复兴路甲49号,116.306036,39.914476,90894
翠微3号院,116.307929,39.914766,92377
翠微路平台村,116.309592,39.920158,95533
万寿路24号院,116.301642,39.914919,90759
翠微路甲9号院,116.308348,39.917866,98621
新华联国际,116.309909,39.917893,59848
水利新宿舍,116.314859,39.920243,89108
万寿路26号院,116.302356,39.914255,97695
西三环北路76号院,116.31717,39.933723,88171
增光路43号院,116.324868,39.934263,88939
车公庄西路14号院,116.331648,39.936758,105844
车公庄西路20号院,116.328588,39.93744,86340
机械研究院东区,116.333747,39.940951,94094
增光路40号院,116.32872,39.933733,91894
车公庄西路38号院,116.319222,39.937904,86831
首师大东校区,116.330455,39.933014,98622
钓鱼台7号院,116.327853,39.925614,157433
后白堆子,116.32674,39.932437,102686
劳动关系学院,116.322355,39.936389,84905
工商大学,116.31969,39.931258,104423
花园村小区,116.322008,39.937291,85432
阜北小区,116.340299,39.929294,81875
中纺宿舍,116.33638,39.933924,101348
西三环北路82号院,116.318639,39.933735,104953
增光路36号院,116.330695,39.933561,87555
高第小区,116.325649,39.933465,87599
工商大学东校区,116.32397,39.933336,109420
景王坟,116.332948,39.935111,97583
阜南小区,116.333797,39.927927,85284
西三环北路86号院,116.317018,39.932102,92460
海赋国际,116.326488,39.93595,101882
国兴家园,116.3328,39.938358,103205
阜光里小区,116.328654,39.932955,84642
增光佳苑,116.331782,39.934332,85764
三里河路5号院,116.3364,39.940908,97749
中海馥园,116.327941,39.934006,109132
建设部大院,116.338384,39.934691,111390
甘家口小区,116.336244,39.932195,87598
北京瑞海大厦,116.326467,39.903227,189006
万方苑,116.303389,39.921525,100640
翠微路17号院,116.307856,39.913968,90746
国悦府,116.304678,39.914026,61204
翠微路甲10号院,116.309584,39.919533,56600
翠微路26号院,116.308797,39.915461,87813
翠微路22号院,116.31024,39.915157,92849
翠微路16号院,116.309696,39.916549,97062
万寿路12号院,116.303435,39.916456,94059
国海广场,116.320668,39.913929,54501
大件厂宿舍,116.302757,39.917592,95040
静源居,116.306051,39.917282,90433
翠微嘉园,116.306396,39.922465,93777
普惠北里,116.314055,39.920498,94242
缘溪堂,116.319894,39.918185,97790
羊坊店路3号院,116.325489,39.911238,88873
翠微西里,116.302604,39.923826,110284
中兴家园,116.315058,39.919077,83232
颐源居三期,116.310097,39.921171,102034
颐源居二期,116.311966,39.921855,91805
颐源居一期,116.314161,39.921241,103413
翠微东里,116.308305,39.920751,86610
柳林馆,116.318343,39.916755,98960
普惠南里,116.312809,39.917802,93000
翠微路2号院,116.305063,39.91533,93347
翠微北里,116.305255,39.922671,95160
翠微南里,116.304415,39.918055,90406
翠微中里,116.301709,39.919502,95348
魏公村9号院,116.325811,39.961872,90044
北三环西路47号院,116.325439,39.971644,82319
中关村南大街甲3号,116.328608,39.966728,83982
民族印刷厂宿舍,116.323822,39.96211,98724
民族大学西路60号院,116.323938,39.95599,88922
民族大学南路7号院,116.32353,39.953715,85872
韦伯时代中心,116.329672,39.959529,39897
法华寺小区,116.320704,39.957116,91735
三义庙南1号,116.318649,39.969085,85699
民族歌舞团宿舍,116.329207,39.959179,107073
民族大学附属中学家属楼,116.32328,39.956537,85862
民族大学南路11号院,116.323803,39.952377,86608
万寿寺北里,116.318419,39.957766,84739
鑫德嘉园,116.32383,39.955371,84579
私摩空间,116.319746,39.957529,83856
民族大学家属院,116.320588,39.957832,87752
魏公村小区,116.326983,39.961832,95322
民族大学南路19号院,116.328579,39.954213,94938
航天五院小区,116.329005,39.952394,107466
魏公村8号院,116.322006,39.962768,91048
韦伯豪家园,116.326913,39.959365,94717
冬晴园,116.274716,40.056067,72051
秋露园,116.268991,40.058003,86663
东旭园,116.298469,40.047757,60102
百草园,116.285967,40.041276,72588
景和园,116.272246,40.055525,78449
东馨园,116.295909,40.047888,64845
五矿万科如园,116.268392,40.050203,88177
西山公馆,116.299708,40.050845,76339
润千秋佳苑,116.276881,40.039824,76634
夏霖园,116.271742,40.058056,76293
西山壹号院,116.275723,40.046164,101584
百旺茉莉园,116.257014,40.054948,80729
中海枫涟山庄,116.265725,40.057734,85957
世华龙樾二期,116.357632,40.050777,89530
清河饮食服务楼,116.351218,40.03737,59863
公交党校宿舍,116.356951,40.038605,72095
合景映月台,116.32863,40.041966,91247
供电局宿舍家属楼,116.337943,40.039664,71678
前屯路57号院,116.355625,40.045109,70762
前屯路58号院,116.356179,40.04455,70779
北京机械学院家属楼,116.35559,40.045383,69262
小营干休所,116.355235,40.045327,68682
雪梨澳乡E区,116.345076,40.051998,77215
后屯路32号院,116.361231,40.044531,64244
清河文苑,116.34915,40.035503,52089
小营东路5号院,116.359007,40.046713,72719
君安家园东区,116.3514,40.047763,52237
永泰庄甲6号院,116.358536,40.038507,74630
君安家园西区,116.350603,40.04741,51975
毛纺厂西小区,116.335912,40.037172,74654
信息学院家属楼,116.354648,40.044541,67673
加气混凝土厂宿舍,116.332393,40.037987,73598
电力宿舍,116.350383,40.046317,63100
专家国际花园,116.361162,40.049244,65579
岭南路38号院,116.308034,39.933929,99751
岭南路26号院,116.311896,39.933501,109396
又一村,116.306226,39.937803,86634
西八里庄北里56号院,116.304711,39.936281,79680
北洼路50号院,116.308091,39.934994,91488
车公庄西路30号院,116.310265,39.933982,84602
阜成路47号院,116.312457,39.930467,101151
北洼路46号院,116.307678,39.934543,90426
阜成路49号院,116.312779,39.930522,82728
北洼路42号院,116.307982,39.936009,99526
亮甲店甲1号院,116.288833,39.935194,70090
北洼路62号院,116.307936,39.933329,93467
北洼路44号院,116.307981,39.935865,88807
西钓鱼台庄园,116.299658,39.93409,87923
首师大附中宿舍楼,116.306367,39.937186,92137
亮丽园,116.288424,39.934439,89427
恩济庄缘,116.293692,39.933597,68761
恩济庄96号院,116.291354,39.933054,75557
阜成路甲52号院,116.296223,39.928628,70300
恩济庄46号院,116.290455,39.938518,87167
科委宿舍,116.309308,39.934037,103712
水文大院,116.308889,39.93039,82110
恩济庄82号院,116.289687,39.93409,62778
中塔园,116.312942,39.928393,89937
阜成路95号院,116.297913,39.931622,83279
永安东里,116.28592,39.935122,74856
核二院,116.312813,39.932255,113900
恩济花园,116.299209,39.927369,78786
西钓鱼台嘉园,116.305898,39.926084,100492
亮甲店小区,116.284043,39.936141,73386
瑞新里小区,116.286484,39.936102,86654
北京印象,116.284012,39.931792,75738
西三环北路105号院,116.310955,39.937801,108958
八宝庄,116.298566,39.928982,68578
定慧北里,116.287719,39.931907,79982
定慧东里,116.292014,39.928693,74037
定慧西里,116.288489,39.928841,76160
定慧福里,116.284755,39.93453,72205
恩济里小区,116.291418,39.937341,83135
八里庄北里,116.298736,39.934527,79187
小营东路7号院,116.356774,40.046482,66191
中央财经大学家属楼,116.330253,40.036899,71964
永泰庄6号院,116.358984,40.037772,73282
清秀阁,116.344314,40.034975,70008
621小区,116.333042,40.037213,74962
砂轮厂宿舍,116.350167,40.038259,65149
邮局家属楼,116.348253,40.036706,64316
儿童福利院家属楼,116.350003,40.032607,66293
清河电信宿舍,116.350157,40.036926,80422
永泰庄北路23号院,116.359758,40.042732,39609
福美苑,116.347563,40.048429,64017
社会福利院家属楼,116.351353,40.033011,63515
美欣家园,116.351155,40.045361,57052
金隅美和园东区,116.33088,40.041066,68646
小营东路6号院,116.356969,40.045057,75603
清润家园,116.360608,40.036507,71253
力度家园,116.344469,40.037023,60274
阳光南里,116.34422,40.039318,67036
高巢,116.364987,40.036611,65580
海清园,116.348455,40.03882,54929
怡清园,116.367293,40.043059,65473
燕清源,116.348101,40.040414,66032
清景园,116.357932,40.036328,63721
水木天成,116.357041,40.033886,61405
毛纺厂南小区,116.346988,40.035114,68155
金隅美和园,116.330146,40.039456,70652
宝盛北里,116.375246,40.044621,64876
芳清园,116.380817,40.038541,70916
强佑清河新城,116.354191,40.035178,72042
观景园,116.379998,40.040559,73071
清缘里中区,116.362306,40.035119,58196
观林园,116.379323,40.045094,73855
永泰西里,116.362901,40.038898,68098
清缘东里,116.365511,40.036171,70025
观澳园,116.376661,40.039649,70511
世华龙樾,116.35636,40.052562,89631
宝盛里,116.37555,40.042102,65175
莱圳家园,116.352882,40.05023,73802
永泰东里,116.367137,40.040209,69446
联港城市广场,116.299365,39.703962,32343
康庄中巷4号院,116.319794,39.760485,37516
绿茵花园,116.434946,39.621859,22638
团结湖水利局宿舍,116.47674,39.938792,63841
团结湖中路南二条,116.4769,39.931876,68916
团结湖中路南三条,116.47792,39.932306,67809
团结湖中路南一条,116.474951,39.932057,67911
管庄新村,116.606523,39.907423,28617
701宿舍,116.58208,39.90267,46058
康城别墅三期,116.612421,39.887324,55497
双桥东路6号院,116.609655,39.910518,47605
双桥中路10号南院,116.606253,39.895062,40408
北花园小区,116.555777,39.910745,19538
双桥中路10号北院,116.605112,39.89581,43132
康城别墅一期,116.615253,39.892191,50830
温泉北里,116.613876,39.897781,41631
东会新村,116.605513,39.913769,47043
青年报社公寓,116.472034,40.002417,86007
昆泰嘉诚,116.497287,40.012567,60874
LOFTEL,116.473599,40.003305,46865
南湖渠三巷6号院,116.462536,39.996423,65048
望京路4号院,116.482011,39.993358,60082
东煌大厦,116.488403,39.993864,58459
望京SOHO,116.486175,40.00161,51327
博泰国际,116.473645,40.008049,34252
望花路东里,116.47987,39.995032,63129
方恒国际中心,116.48946,39.996406,44982
佳境天城,116.483207,39.986183,33151
望京路3号院,116.476665,39.996957,65731
里外里公寓,116.476687,39.999478,55195
中环南路5号院,116.483398,39.989083,61790
中环南路3号院,116.482395,39.988178,72430
西八间北里,116.477847,39.99302,60038
慧谷根园,116.48592,40.016242,76182
利景名门,116.483772,39.98858,46146
方恒时代中心,116.490746,39.998224,50597
摩码大厦,116.479409,39.929394,64261
六里屯西里,116.478669,39.935136,66790
水碓子西里,116.474283,39.930035,65871
团结湖北里,116.472698,39.933587,66076
水碓子社区,116.476874,39.92923,62935
团结湖北口,116.469091,39.938764,69546
团结湖中路北一条,116.475533,39.933081,65055
团结湖北四条,116.476576,39.936798,64600
团结湖路,116.473966,39.93234,68577
团结湖中路北二条,116.476819,39.933331,69996
团结湖南里,116.469302,39.929539,72167
团结湖北头条,116.470595,39.938853,71085
中海紫荆豪庭,116.468744,39.929921,62261
团结湖北五条,116.478026,39.938427,67858
团结湖北二条,116.472485,39.938198,72714
锦湖园公寓,116.470984,39.934069,70896
团结湖北三条,116.475239,39.938541,68373
团结湖公寓,116.477613,39.934452,63055
远洋商务,116.497775,39.918381,41812
京棉新城A1区,116.500739,39.923257,46419
团结湖东里,116.476682,39.934282,68453
白家庄东里,116.47077,39.935224,67182
住邦2000,116.501182,39.920571,59498
八里庄东里北巷,116.504026,39.92611,54834
八里庄东里,116.5047,39.922163,53894
京棉新城二厂,116.506464,39.924544,54005
八里庄西里,116.49875,39.924022,52775
远洋天地一期,116.499234,39.919387,70615
晨曦园,116.500498,39.924437,48265
双兴小区,116.499479,39.928739,53168
梧桐人家,116.504983,39.924139,49258
京棉新城三厂,116.501651,39.923575,51949
远洋天地三期,116.498731,39.918076,67239
远洋天地二期,116.501166,39.91891,66476
凯德锦绣,116.498691,39.922943,81757
东恒时代二期,116.505098,39.918019,83748
东恒时代一期,116.501162,39.915382,64766
壹线国际,116.508281,39.915816,60842
力源里,116.498928,39.916407,62897
通惠家园,116.517937,39.915593,59678
半岛国际公寓,116.45782,39.976971,101502
顺景园,116.468806,39.978995,86018
社科院,116.448738,39.97744,84289
太阳国际公馆,116.447131,39.976982,70838
冠城大通澜石,116.454794,39.976135,90896
和泰园,116.449152,39.978307,86563
万方景轩,116.455099,39.978117,87156
水星园,116.459071,39.976844,93686
新纪家园,116.455188,39.979036,77018
丰和园,116.451309,39.979002,112123
红玺台,116.445972,39.985587,145528
火星园,116.450729,39.977923,116057
太阳公元,116.448075,39.984467,136806
西坝河北里202号院,116.448522,39.974565,70786
西坝河北里201号院,116.447338,39.97313,62354
国展新座,116.448513,39.978977,79470
英特公寓,116.444621,39.973858,58328
土星园,116.447387,39.979882,73244
西坝河南里,116.443977,39.967084,67519
柳芳北街9号院,116.439301,39.966627,74447
光熙家园一期,116.439335,39.968809,81087
光熙家园三期,116.438901,39.970424,86801
西坝河西里,116.442526,39.972399,68810
光熙家园二期,116.43929,39.973489,87398
西坝河中里,116.446167,39.969777,67076
西坝河北里,116.445582,39.974979,70117
光熙门北里,116.442298,39.970551,70812
西坝河东里,116.451506,39.972611,69469
霄云中心,116.470569,39.966417,40231
牛王庙,116.465544,39.958969,71132
霞光里35号院,116.468396,39.962148,67947
东方东路,116.470317,39.95963,65473
京润水上花园别墅,116.478424,39.965675,83661
北京花园,116.4807,39.961791,106398
四季世家公寓,116.47414,39.954863,78168
高斓大厦,116.482793,39.959377,47109
US联邦公寓,116.470259,39.960665,65074
霄云路8号,116.483483,39.969477,111948
亮马名居,116.482002,39.957222,89799
福景苑,116.475458,39.956931,68316
华远九都汇,116.472418,39.962513,79042
国际港,116.464891,39.964349,71217
霞光里30号院,116.469961,39.965058,75648
远大中心,116.416581,40.002028,36536
北四环东路131号院,116.421955,39.995519,62294
名人公寓,116.412211,40.001743,46800
洛克时代中心,116.413442,40.008456,44111
汇欣公寓,116.412386,40.000859,50374
龙都国际公寓,116.42008,40.008583,60992
金泉时代,116.422211,40.011387,44806
加利大厦,116.42148,39.99706,49707
观巢,116.413735,40.005784,75207
